user,location,text
GNBGaesTrujillo,,"En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo al puebl… https://t.co/3iQ6q4LSqn"
contrapuntovzla,,#15Abr Estas son algunas recomendaciones de ESET para el teletrabajo y las videoconferencias en tiempos de cuarente… https://t.co/JLebGv9DUv
luisboscanm,,"A propósito de la Venezuela sin gasolina, acá dejo algunas razones que lo explican, siempre vale la pena recordarlo… https://t.co/i07CNGuMLj"
Vasfar9,Venezuela,"[Nuestro] Eco no es, una mica menos y la mente sabe que plátano tampoco. Pero, que &gt;será&lt; la nueva mejor; si lo Hec… https://t.co/frfenC6w0o"
GNB_AnzoatGDP,República Bolivariana,#15Abr Por la salud y la vida de nuestro pueblo: Es el momento de unión nacional. Quédate en casa🏠 y con responsabi… https://t.co/uTwyqMaRF9
uenbfelipe,,"#15abr  En Aragua, estudiantes de Simóncito El Carmen juegan, dibujan y colorean producciones para portafolio pedag… https://t.co/URvfpPnDcj"
GachamHafed,"Barranquilla, Colombia",No entiendo esa decisión de @realDonaldTrump de cortar las ayudas a la #OMS en una época tan dificil para la humani… https://t.co/L1UXFhSyvP
cactus24noticia,"Punto Fijo, Falcón",#15Abr Abuelo de 99 años vence al #coronavirus en #Brasil  https://t.co/YjcJOrRFhU https://t.co/R20hO8KJfD
ronaldlaraa,,@infobaeamerica Vizcarra dijo q sería un aumento geométrico y no exponencial donde serían 4 casos xdía como máx. Qu… https://t.co/APcZmNAXDB
AryeliVera,,#AlDía @psiclinica.mv Los venezolanos hacen uso de la creatividad. Estamos conociendo habilidades en nosotros en me… https://t.co/BAZnD24FKC
ReporteYa,Venezuela,#15Abr #Miranda Una discusión por un tobo con agua terminó en el asesinato de un joven de 24 años identificado como… https://t.co/BGYxndpTYb
AryeliVera,,"#AlDía @psiclinica.mv Es muy difícil que estamos viviendo, es una situación dolorosa. Adaptarnos al cambio siempre… https://t.co/n6XDkwtZwy"
GNBGaesTrujillo,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/vS13ka0zB2"
MARTINSDJRADIO,"Valencia,  VENEZUELA.","¡LO LAMENTO POR AQUELOS IGNORANTES
QUE HICIERON FIESTA,
Y QUE
POR EL ARRANQUE,
DE LA REFINERIA EL PALITO!

¡SE JODI… https://t.co/wOVuyf9XEs"
Moncho5G,,#15Abr Pueblo venezolano heroíco en su constante lucha para evitar la propagación del #COVID19 Nosotros Venceremos!… https://t.co/JwEfgGUq5N
LaMananaDigital,"Falcón, Venezuela",Alarmados criadores de la zona Sur de Zamora exigen soluciones https://t.co/jRW8ce6U8g #CostaOriental #Regionales #15Abr
CuentosGrimm,San Antonio de los Altos,#15Abr La absoluta disciplina y respeto a la cuarentena  que según @josyfernandez tenemos en San Antonio de los Alt… https://t.co/SuqQeTn1td
angielieversint,Internacional,"#DiaMundialDelArte 

▪️ ANGIE FLORES 

🔹La vida es una pintura plasmada por el mejor artista.

#FelizMiercoles… https://t.co/8JIW2zDqgA"
contrapuntovzla,,"#15Abr El consenso para el pago de alquileres debe prevalecer durante la pandemia, recomiendan Danelly Colmenares y… https://t.co/dSR9FnbIaY"
DolarToday,"Caracas, Venezuela",Las agencias más importantes de foto le han puesto precio a las primeras imágenes de Meghan Markle y Harry en Los Á… https://t.co/TOYoxixniB
GNBGaesTrujillo,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/Sz9ndT30lz
VePlus_,"Latinoamérica, España y EEUU ","Predicciones para los signos de AGUA💧con @meredith976 

https://t.co/OTpcvDEHMC

#Astros #Cáncer♋ #Escorpio♏… https://t.co/RrVrLwigck"
LoteriaDeARAGUA,"Aragua, Venezuela","Nuestro Gob. @RMarcoTorres 
#15Abr Cumpliendo los lineamientos de nuestro presidente @NicolasMaduro en el marco de… https://t.co/WhyzEEH0Lx"
GNB_AnzoatGDP,República Bolivariana,"#15Abr Prevenir es la clave en esta lucha contra el Covid-19. La participación de todos es vital; por ello, la Escu… https://t.co/vXxPAZJrfo"
LibretoJunior,Planeta de los Simios,#15Abr Una persona que excita tu deleite.
GNBGaesTrujillo,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/s4t8dOxScI"
ALiiVandebilt,#CDMX,"Les comparto un pequeño #juegaencasa de busca y encuentra 

#pickoftheday #juegabonito 
#encasa #juegosparatodos… https://t.co/ulkx7ybmQQ"
Espromed_BIO,"Caracas, Distrito Capital","#15Abr #FelizMiercoles Nuestra planta de especialidades farmacéuticas continua trabajando a toda marcha,a pesar de… https://t.co/0UtMuEDA2X"
laverdadweb,"Maracaibo, Venezuela",#15Abr #Mundo | Bachelet urge a América Latina a facilitar el regreso de migrantes https://t.co/GQOKlUuIE0 https://t.co/iePBgHgWQp
enlaredretweet,Venezuela,"#15Abr 1er Vcpte del @PartidoPSUV @dcabellor de cumpleaños, celebramos #AbrildeVictoriaChavista. Hoy más que nunca… https://t.co/Xd0rS1E26C"
SacsTrujillo,Trujillo Estado Trujillo.,"#15Abr // Inspección a farmacias en el Marco del cumplimiento de las medidas frente al COVID-19, municipio Valera e… https://t.co/kCDEf9PppI"
contrapuntovzla,,#15Abr FMI proyecta contracción económica de 15% para Venezuela este 2020 por el coronavirus https://t.co/pwWFEoOU2H https://t.co/MMaRxiQDBk
filomenoestefa,,@frrodriguezc Que mentiroso ha resultado Guaido me arrepiento de haber creído en el en todo el años 2019 el también… https://t.co/ipjAlayCdy
VePlus_,"Latinoamérica, España y EEUU ","Aquí las predicciones para hoy con los signos de #FUEGO 🔥👇👇👇

https://t.co/NSeI6MGmhO

#Astros #aries♈ #leo♌… https://t.co/DTyE2x9o14"
VePlus_,"Latinoamérica, España y EEUU ","Predicciones de @meredith976 para los signos de #TIERRA:

https://t.co/zIl5n6KBNa

#Astros #Virgo #Tauro… https://t.co/NF6HWoAXQG"
Catari_Sally,"Vallenar, Chile",@Sloveistrawberr @catariiii @wowamormio @lovedDohyon #pechinoexpress #東京ディズニーランド37周年 #からあげクン誕生日おめでとう  #OMS #15Abr… https://t.co/zfZOOgvk7U
AraguaGestion,,"#15Abr Cumpliendo instrucciones del Pdte. @NicolasMaduro y en el marco de la @MVzlaBella, nuestro Gobernador… https://t.co/WEirBJOayj"
GNBGaesTrujillo,,#15Abr Nuestros Centinelas Permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… https://t.co/wKSsffdaUW
FabiolaZaragoz9,Ciudad de los sueños,"En plena pandemia de COVID-19, el gigante estadounidense del comercio electrónico alcanzó este martes una cotizació… https://t.co/ptzpzEWaz3"
GNBGaesTrujillo,,"#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible 
Todo acto de corrupci… https://t.co/tafJTramdf"
cactus24noticia,"Punto Fijo, Falcón",#15Abr Elías Matta: Venezuela no tiene #gasolina siendo el país con las mayores reservas de petróleo del mundo… https://t.co/cRHDLJl6jg
AllTravel20,Venezuela,German Carreño Venezuela: Airbnb lanza un portal para ofrecer alojamiento a profesionales sanitarios… https://t.co/kZlril5mpB
renanaviles,Cd. Bolivar,"Sabandijas Mal nacidos permita dios la pronta intervención militar internacional para sacarlos a todos presos, cuer… https://t.co/if0PdzMxPe"
contrapuntovzla,,#15Abr En medio de la pandemia Fedenaga alerta dificultades en el sector por falta de combustible… https://t.co/LeKZZ1AsIL
contrapuntovzla,,"¡Se mantiene! Dólar paralelo abrió este #15Abr en Bs 135.211,04 https://t.co/ki0438VqZF https://t.co/vzw1lKa32w"
descifradocom,CARACAS,"Jorge Rodríguez: ""Instalamos un laboratorio de virología en Táchira"" - Descifrado https://t.co/oSRUcxUhjv #15Abr https://t.co/4JF4RUKhck"
cambioweb,"Miami, FL","#15Abr | #Internacionales | Italia probará en humanos una candidata a vacuna contra el coronavirus.

#CambioWeb… https://t.co/tu6magTOgi"
Analitica,"Caracas, Venezuela",#Música Pomplamoose se formó en 2008 y junto a la pareja los acompañan un grupo selecto de interpretes. El nombre d… https://t.co/G6LJlEQJZs
HinterlacesNet,Caracas,"#Teleeducación, el nuevo reto de Venezuela frente al coronavirus‍ 👩‍🏫👩‍💻
Las herramientas digitales para adelantar… https://t.co/S5QlMTNXZP"
MiamiDiario,"Miami, FL","Domingo Zapata recibe caviar como pago parcial por sus pinturas  #15Abr 
https://t.co/DabCNLxwTU"
elclarinweb,Aragua,#15Abr #Farándula Protagonista de “La Casa de Papel” denunció acoso de su vecina durante la cuarentena https://t.co/oopVoxq949
venezuelaaldia,Venezuela,#15Abr | Estaciones de servicio en Caracas surtirán combustible bajo esquema “pico y placa” https://t.co/JCN5orY66G
GNBGaesTrujillo,,"#15Abr En estos tiempos de cuarentena social, nuestra GNB se mantienen garantizando la PAZ y ratificando su apoyo a… https://t.co/DRm7vMYfwR"
alonsodiaz9911,"Concepción, Colombia","#15Abr | Bueno, ¿cuántos funcionarios públicos y concejales del mpio de #Concepción, se pusieron la mano en el cora… https://t.co/8xezez0cSC"
ReporteYa,Venezuela,"#15Abr #Coronavirus #Venezuela #Diáspora  A Cuarentena. Venezolanos que ingresaron desde #Colombia hasta el #Zulia,… https://t.co/8aytps0FPI"
renanaviles,Cd. Bolivar,@GnbD813 Sabandijas Mal nacidos permita dios la pronta intervención militar internacional para sacarlos a todos pre… https://t.co/hrdTtUea6e
GNBGaesTrujillo,,"#15Abr Desde la E/S La Casanova, garantizando el suministro de combustible al Sector Salud del Edo. UniónPuebloFANB… https://t.co/znigiLQDPg"
EquipoSucre,Boleita Sur. Caracas,"#ATENCION 
#15Abr
Para la hora 02:20pm nuevamente se registran incendios forestales en la zona de @karimaocountry… https://t.co/1YlBt3k4q0"
AryeliVera,,"#AlDía ¿Cómo trascender la cuarentena, a propósito de su extensión por 30 días más? La psicóloga clínica… https://t.co/Hr2jDRtpTr"
laverdadweb,"Maracaibo, Venezuela",#15Abr #Mundo | Bebé es la primera indígena venezolana con coronavirus en Brasil https://t.co/VYTuNBpyXG https://t.co/vHqYSyCTby
casadel_artista,,"#EnVideo🎥|| Feliz miércoles #15Abr quédate en casa y disfruta de esta pieza musical. 👇
https://t.co/zuH40TzX60… https://t.co/rMeuqX2OVH"
JessEnriqueAvi3,"Caracas, Venezuela",@frrodriguezc #15Abr Cada día me decepcionó más de Guaido pensé que el era una persona correcta q le interesaba la… https://t.co/uUshX4eDBN
MadaGuapaVe,Varada En El Mundo,#15Abr 33 días varados @BOG_ELDORADO 350 #VenezolanosVaradosEnColombia sanos abandonados en #Bogota después de la c… https://t.co/QpUkFgp0L1
LGCundinamarca,"Cundinamarca, Colombia","Gobierno expide Decreto 546 de 2020 de excarcelación para evitar contagio de #COVID19 en cárceles, que permitirá la… https://t.co/DbaSgdQIzN"
ZEPortuguesa,@MPPEDUCACION,#15Abr  Desde el municipio #Guanarito nos llegan las fotos 📸 📸 de los estudiantes realizando sus actividades del pl… https://t.co/oX8UqY8KsU
noticierovv,Caracas - Venezuela,#15Abr Diputado Álvarez Gil denunció largas colas para surtir los vehículos de gasolina https://t.co/xdWg7mSKTR… https://t.co/GM6wP0gLRI
Juanpavito,"Hassan, Reino de Marruecos","● Pizza de Papas Fritas 
#QuedateEnCasa
#15Abr 
#Recetas https://t.co/fckxSfWCul"
rafachuli,"Caracas, Venezuela",@zamurai_j @ibepacheco Bueno eso es la consecuencia de elegir a un delincuente cómo hugo chavez frias. Ley causa y… https://t.co/9OhmAhrl8d
salaprensaCantv,Venezuela,"#15Abr #CantvInforma el restablecimiento de los servicios de telecomunicaciones en las comunidades El Guapo, San Fe… https://t.co/4teeVT1XN0"
hugohumbertoto1,,#15Abr vamos activar nuestras neuronas en esta #ExtencionD40tena 👇 https://t.co/JwA5lNYQlq
jhonpinilla18,"Bogotá, D.C., Colombia","Familia, amigos, si necesitan una asesoría legal, si tuvieron problemas en el trabajo por favor escríbeme. #15Abr… https://t.co/D5lFWCMB0X"
AVOZCRUDA,"Michigan, USA",Américo De Grazia: “Diosdado Cabello mandó a matar a Comandante Solis Mares”  americodegrazia… https://t.co/hvTxL2RtZH
DianisGarciaN1,"Bogotá, D.C., Colombia","@MovistarCo Increíble que las líneas de atención ningúna funcione, la gente lleva semana tratando de buscar solucio… https://t.co/p5M7Lzoqhq"
VoluntariosxVe,Venezuela,"#15Abr Más del 85% del país encuentra sin suministro de gasolina.

La imagen de productores agrarios exigiendo comb… https://t.co/ot1FQehRsu"
Chiquii_02,,"#15Abr pa cuando nos van a dejar en paz, sin cortar la luz"
cactus24noticia,"Punto Fijo, Falcón","#15Abr #Economia Mientras se mantenga la #cuarentena el dólar paralelo seguirá su tendencia a la alza, alertó Bárce… https://t.co/wn5mwOmyrV"
ISP_Bolivar,Estado Bolívar,#15Abr Gracias a la gestión del gobernador @GobJustoNoguera por medio de @TRANSBOLIVARGEB se movilizan a diario 258… https://t.co/v0UWGdA3lE
juanmc25,Oriente  Venezuela,"La Gasolina y el Hambre!

El detonante, que de alguna u otra manera, cambia Gobiernos!

#15Abr 
#COVID19… https://t.co/YHbpHqfMp5"
DonGuillermoPac,,"""Y la @FiscaliaCol por qué no solicita la captura inmediata de estas asesinas???? @PoliciaColombia""
#Bogota #15Abr https://t.co/WaSpv0mLbO"
segurosybanca,"Distrito Capital, Venezuela","#15Abr | #Economia | Actualización 15/04/2020 2:12 PM . Bs.132.952,96. El valor desciende 1,67%

#SegurosyBanca… https://t.co/eHOzsFad27"
AryeliVera,,"#TiposDeCambio #Ahora 
Cotización del Petro en el mercado secundario:
@AmberesCoin: Bs 1.472.000
@CryptiaExchange:… https://t.co/AnbtJMxo2P"
AryeliVera,,"#TiposDeCambio #Ahora 

#DolarOficial: Bs. 113.833,97 @BCV_ORG_VE
#DolarParalelo: Bs. 132.952.96; el valor desciend… https://t.co/0izZj7hUDt"
GrossoAntonieta,"Caracas, Venezuela","¿Ya renovaste tus pólizas?
¿Sabes cómo actuar en caso positivo de Covid-19?
04143243327
#ConcienciaYCompromiso 
#Covid19
#15Abr 
#OMS 
#"
PRANGELMARMOL,España,"#15Abr #Guarico Colega Arnaldo Sumoza, periodista d Deportiva 1300am del circuito #FMCenter  y Dtor d Canal 15 d… https://t.co/PMtpN38ce1"
darwinzerpa,"ÜT: 10.176797,-71.295484","ESTOY CANSADO DE SER ESTAFADO POR SU FALTA DE RESPONSABILIDAD , LAMO AL 0500 Y NADA, NO PUEDEN DECIR QUE ES POR LA… https://t.co/4lMGwjV0Z3"
darwinzerpa,"ÜT: 10.176797,-71.295484","LUEGO IBA PORQUE CADA VEZ QUE HABÍA UN BAJON DE LUZ ME DECÍAN QUE ""EL EQUIPO SE BLOQUEA"", LUEGO ME QUEDÉ SIN DISFRU… https://t.co/LWcb9bhO08"
darwinzerpa,"ÜT: 10.176797,-71.295484",DESDE QUE ADQUIRÍ ESTE SERVICIO EN LA OFICINA DE SUPE LIDER EN EL MUNICIPIO CARRIZARL PUEDEN REVISAR LOS REPORTES D… https://t.co/7r5yIZXcOu
darwinzerpa,"ÜT: 10.176797,-71.295484","EN OTROS MENSAJES LES HE HECHO SABER QUE TENGO FALLAS GRAVES CON LA CAJA DE DIGITAL: NO TENGO SERVICIO DE AUDIO, VI… https://t.co/QJjMWPQ95m"
darwinzerpa,"ÜT: 10.176797,-71.295484","@TuMundoInter @InterCliente
LA FALTA DE RESPETO, IRRESPONSABILIDAD, EL CARADURISMO TIENE NOMBRE: #INTERCABLE EXACTA… https://t.co/2FHWusmVCd"
GUNNER1337,,"Represion  en lugar d sanidad, programas sociales y asistencia.
Derecha y gorilismo en su mejor expresion
👇🏼 #15Abr https://t.co/iOJdINkXXh"
RMarcoTorres,Venezuela,"#15Abr Cumpliendo instrucciones de nuestro presidente @NicolasMaduro en el marco de la @MVzlaBella, nos encontramos… https://t.co/iVH2rfCZqZ"
ElToqueDeDiana,,"#15Abr Ante las dificultades por el acceso a comida o medicinas, habitantes de Churuguara en Falcón, protestaron es… https://t.co/LmPmzT3Wyg"
GNB_CZ43,,#15Abr Continuamos velando por el bienestar social en materia de distribución de combustible. Todo acto de corrupci… https://t.co/QNZFqmeoFI
Pem07Merida,"Mérida, Venezuela",#15Abr La clave contra el Coronavirus es la prevención. ¡Quédate en casa! ¡Protege tu Salud y la de los tuyos! Tóma… https://t.co/60mro5SXc6
vivoplaynet,Latinoamérica,#15Abr Organismos de seguridad en el estado Lara reforzaron las medidas de vigilancia en sus diferentes accesos deb… https://t.co/FxCN8f3pfe
AntonioPaguita,fake news,Hola @luzsmellado aquí tu dignidad. Saludos sin vergüenza. #COVID19 #15Abr https://t.co/HpyCYaXsNL
psicochamos,Venezuela,"Hija, esta es tu casa, es el lugar que siempre te espera, el que va a darte vida, impulso y la fuerza que necesitas… https://t.co/yruo86k6ew"
ReporteYa,Venezuela,"#15Abr #SinLuz @BlancaR_Vzla: ""En #Táchira inició el día con #ApagónGeneral, los cortes eléctricos se dan a diario… https://t.co/mMnZAUjcfC"
cactus24noticia,"Punto Fijo, Falcón",#15Abr #Mexico recortará producción de 100.000 barriles solo por dos meses https://t.co/TCHaMSZmaT https://t.co/9XGcCQKDra
LaPrensaTachira,"San Cristóbal, Venezuela","#15Abr | CRISIS DE COMBUSTIBLE🚗🚙🚗🚙🚗🚙

Varios kilómetros de la Coro Punto Fijo recorre la cola de vehículos pesados… https://t.co/7KwQRfduz0"
ElPitazoTV,Venezuela,"#CARICATURA | Más que héroes 

Por @AnaBlackLl 

#Opinión #ElPitazo #15Abr https://t.co/jTFD5oKp8H"
LaMananaDigital,"Falcón, Venezuela",Conindustria insta a la conformación de un “Gobierno de Emergencia #Nacional” https://t.co/WAeGiwJ4Pf #15Abr
juanjosewest,"Lima, Peru","No sé necesita de otra persona para echar a andar. Si otra persona está contigo, será por voluntad de ambos, no por… https://t.co/q7tKRrJRTO"
SaulDavid_,"Caracas, Venezuela",La revolución ha hecho todo bien. Y cada día seguimos mejorando como Patria. Pero en medio de esta cuarentena el ca… https://t.co/9cQ5LBztyA
AryeliVera,,"4. Comercios de alimentos y medicinas en Carabobo trabajarán hasta las 2:00 pm 
5. Cavilac: Industria láctea nacion… https://t.co/rYBmgVscNe"
AryeliVera,,"1. Trump corta financiamiento a la OMS en plena pandemia y se gana repudio internacional
2. OMS «lamenta» la decisi… https://t.co/z72tdVUYQi"
GeorgeArtwell,,"#15Abr DGCIM es TT de Venezuela en @Twitter pero...

Aun mostrando 16.600 tuits en las ultimas horas, si haces una… https://t.co/reRmNauaSe"
amg9847,"Caracas, Venezuela","#Venezuela, #15Abr: Hoteles y posadas del estado #Lara tienen 31 días sin contabilizar ningún hospedaje tras la apa… https://t.co/GmauknU4r3"
CaracasAvanzada,"Distrito Capital, Venezuela",#15Abr Así como lo dice @HenriFalconLara no es momento de buscar culpables de eso no vive un país en plena crisis u… https://t.co/fiO4TJVkJw
mscnoticias,Latinoamérica,"#15Abr Principales portadas de los Periódicos DEPORTIVOS de Europa y Latinoamérica 
Fuente KioskoNet
...
...… https://t.co/YMCm4rCcg4"
Traffic_Mix,#VallesDelTuy,#DHMDolar Asi esta el Dolar Hoy 15/04/2020 Hora 2:15pm #Dolar #DolarPromedio #15Abr #15Abril2020… https://t.co/QpljLJyCcZ
LogicasaOficial,"La Guaira, Venezuela","#15Abr El ministro @LealTelleria sigue trabajando para fortalecer la #MisiónAlimentación, junto a todos los entes y… https://t.co/Yh8DDttxw4"
RedRadioVe,Venezuela,#RedRadioVeInforma #15Abr #Actualidad 😷 💉 Creado laboratorio de virología en Táchira https://t.co/bJ7CYx3fSG #VenezuelaBellaEnRevolución 👇
contrapuntovzla,,#15Abr Yummy ofrece entrega de alimentos y bebidas a domicilio en Caracas https://t.co/YU3IjjFRIn https://t.co/Ea1NaT5REq
descifradocom,CARACAS,"Importante: Bank of America redujo su beneficio en el primer trimestre del año el 45% , publica @EFEnoticias,… https://t.co/BgzUuR1kKt"
GUNNER1337,,"Ok, para los ilusos, positivistas y demagogos q contaban con el verano para q les ahorrara el trabajo, los recursos… https://t.co/oeCJF24nip"
ImagenologiaM,"Av. Rómulo Gallegos, Caracas ",La unidad de ecosonografía de nuestro @cclulaurbina es la encargada de realizar estudios convencionales en general… https://t.co/zYTbWAWPTK
alejabolivarian,Venezuela,"📢 :📺 #CadaFamiliaUnaEscuela de este miércoles #15Abr educación inicial y primaria.
#VenezuelaBellaEnRevolucion… https://t.co/NByC62a4IW"
QPEV_,"Caracas, Venezuela","#PulsoRegional #NuevaEsparta #15Abr Esta es la realidad de los vecinos del sector los Molinos en Santa Ana, no cuen… https://t.co/6iJWy485Bh"
rikrdo_3,Venezuela,"Elimina una.. 
#15Abr https://t.co/YPlOzMbLoc"
PlanComunidad,Venezuela,@CarnetDLaPatria @NicolasMaduro Sr Pdte @NicolasMaduro Que esta pasando con los jóvenes de la cedula… https://t.co/j7DJOKGapb
YMC_8,Colombia,Busco trajes especiales para medicos en medellin. #CoronavirusColombia #15Abr  #tapabocas
freddyzur,,"@#15Abr Estación de servicio La estrella, 467 Vehículos realizan cola para surtir gasolina, por cronograma realizan… https://t.co/KdWsnZoMOZ"
ZonaEducativaDC,"Distrito Capital, Venezuela","#15Abr #CadaFamiliaUnaEscuela Hoy miércoles de Ambiente, Ecología y Productividad 
@NicolasMaduro  @psuvaristobulo… https://t.co/fphlTBqiG5"
emerdescobar,"Barquisimeto, Venezuela","| #15Abr | Otro año más de vida, de lucha y de batalla, Camarada @dcabellor te deseo un Feliz Cumpleaños que la Ben… https://t.co/fdSxlWGlUW"
contrapuntovzla,,"#15Abr En Cumaná la cuarentena es un calvario, denuncia Unidad Visión Venezuela https://t.co/lRz5xhEK0H https://t.co/NDbQSgSy3M"
OrdinZea,"Zea, Venezuela",#15Abr La clave contra el Coronavirus es la prevención. ¡Quédate en casa! ¡Protege tu Salud y la de los tuyos! Tóma… https://t.co/GNcztJdedq
CentralReedan,,"#15abr #INAMEHInforma  En la imagen se observa nubosidad parcial sobre Sucre,Monagas,sur de Bolívar y Amazonas;en e… https://t.co/nI0iq7T3RE"
cactus24noticia,"Punto Fijo, Falcón",#15Abr #Falcon Inician bombeo de agua a comunidades del eje corto Los Taques https://t.co/U6Ac9VXp0V https://t.co/hHTcwdMfID
ZEPortuguesa,@MPPEDUCACION,#15Abr Desde el mcpo #AguaBlanca reportan las actividades desarrolladas hoy por los estudiantes como lo son producc… https://t.co/95ndyqUxz1
AryeliVera,,"#AlDía  @MANUQUILARQUE en Brasil ya se han reportado casos de contagio en población venezolana, que se encuentra en… https://t.co/xQnPmAyLmA"
AryeliVera,,"#AlDía  @MANUQUILARQUE la situación en Amazonas está bastante complicada, porque a pesar de no ser una población mu… https://t.co/NZtSL466Gu"
elimpulsocom,Venezuela,CDH-UCAB: Lanzan portal web sobre situación de migrantes venezolanos en 14 países #15Abr https://t.co/xLcYfX1QGg
rivasjay,Al norte de América del Sur,"Qué vamos hacer con el Petro?
#15Abr 
#ConMaduroMeResteo 
#SinGasolinaXGuaido 
#ConcienciaYCompromiso"
marioemorales,,Fascinante Imagen de la nebulosa de Carina obtenida por el Telescopio de Rastreo del VLT | ESO España… https://t.co/mbSHm09fn4
contrapuntovzla,,Presos de la cárcel de Ramo Verde impidieron paso de funcionarios de la Dgcim por temor al coronavirus este #15Abr… https://t.co/8VskySSOuc
mscnoticias,Latinoamérica,"#15Abr Principales portadas de los Periódicos de Estados Unidos 
Fuente KioskoNet
...
...
#QuedateEnCasa y Mantente… https://t.co/EsuLluWrD4"
ReporteYa,Venezuela,#15Abr #Coronavirus #Venezuela #SinGasolina Si hay algo vital en medio de esta pandemia son los servicios de emerge… https://t.co/ce1KKQUFLh
elduque10,,"#15Abr | La última vez que el Venezolano se alzo por el combustible ocurrió el ""Caracazo"""
JoalexPinango,Venezuela,#15abr #Monagas la gobernadora @yelitzePSUV_  en su alocución para @VTVcanal8 descartó el #Covid_19 en 214 monaguen… https://t.co/nceLvYL6C6
brandonmil1,Venezuela,@jguaido #15Abr Y los reales de la #AyudaHumanitaria y los reales de #CITGO y los reales Trump te dió por la #USAID dónde están?
AmazonasObrera,"Puerto Ayacucho, Venezuela","🗣🧏‍♀👩🏾‍🚒🧏‍♂📢 rebelde! ¡Todo 11  tiene su 13!
#VenezuelaBellaEnRevolucion
#15Abr
#GuerrillaObrera
@NicolasMaduro… https://t.co/L9AOm42TRq"
EfectoCocuyo,"Caracas, Venezuela","#SepaQue Un sismo de magnitud 5,7 que se registró la mañana de este #15Abr en Colombia se sintió en varios estados… https://t.co/k0QuunLZkO"
carabobozodic,,"#15Abr  Se celebra el  Día Mundial del Arte celebración que fue declarada por la Asociación Internacional del Arte,… https://t.co/272zubRHLU"
PlanComunidad,Venezuela,@CarnetDLaPatria @NicolasMaduro @VTVcanal8 @drodriven2 @Mippcivzla @PartidoPSUV @rhm1947 @laradiodelsur @dcabellor… https://t.co/jgNg1jeRZ6
ZEPortuguesa,@MPPEDUCACION,#15Abr | En #PortuguesaSeCuida  niños de Aula Integrada de la #EscuelaEstadal Trina de Moreno en el mcpo… https://t.co/dVLCaJLRdS
JDextre7,"Lima, Peru","Me quedaré sin besarte por el resto del año, pero que importa, si hay formas más bellas de expresar amor.

#15Abr"
jherreraprensa,Caracas-Venezuela,"#15Abr
El vicepresidente de la AN, Juan Pablo Guanipa, aseguró este miércoles que la propuesta de un Gobierno de Em… https://t.co/rOFQqxCjjE"
GuerriYaracuy,,"¡Si algo sabemos los Venezolanos Patriotas es Vencer! “Cada 11 tiene su 13”
#VenezuelaBellaEnRevolucion
#15Abr… https://t.co/APX9xK01Os"
GNB_CARABOBO,Valencia Edo. Carabobo,"Tal Día Como Hoy #15Abr se celebra el Día Mundial del Arte, fecha elegida por ser el nacimiento de Leonardo Da Vinc… https://t.co/zhXM9SynBS"
LaPrensaTachira,"San Cristóbal, Venezuela","#15Abr | Tras 48h de espera, usuarios de la E/S El Castillejo, en Guatire, estado Miranda, reclaman a las autoridad… https://t.co/0qC5KnYAJb"
libretosinfin,,#15Abr Ten el coraje de usar tu propio razonamiento: ese es el lema de la Ilustración. — Immanuel Kant
cristalburusa,,@frrodriguezc #15Abr Por lo que expone @frrodriguezc significa que  Guaido está mintiendole a nuestro país al decir… https://t.co/CqtAHFduQH
contrapuntovzla,,#15Abr ¿Ver o no clases por Zoom? La duda de los estudiantes de la Santa María https://t.co/RZclO5iR7q https://t.co/qZL4jLhYCw
ValankCapital,"Caracas, Venezuela","Bolsacaracas: #IndicadoresBVC El Índice Industrial cerró este #15abr en 92.563,23 puntos (+0,45%) #BVC #Caracas"
ValankCapital,"Caracas, Venezuela","Bolsacaracas: #IndicadoresBVC El Índice Financiero este #15abr finalizó en 454.542,41 puntos (-0,39%) #BVC #Caracas"
ValankCapital,"Caracas, Venezuela","Bolsacaracas: #IndicadoresBVC El IBC cerró la jornada del #15abr en 248.509,91 puntos una variación de (-0,24%) con… https://t.co/XeRgEQ5KkD"
MARTINSDJRADIO,"Valencia,  VENEZUELA.","ASI MISMO ES!

POR ESO, NO HAY QUE PARARLE BOLAS!

SINO, GUINDARLOS POR ESTAS!

FALTA POCO VENEZUELA!

DE UN MOMENT… https://t.co/3HhRgZ4cCq"
fronteravivanew,Colombia,#15Abr #Colombia  ya fue expedido el decreto que busca descongestionar las cárceles con el fin de mitigar la propag… https://t.co/4L5oNQjEGl
lalessandrom,Miranda Venezuela,PDVSA está sin capacidad de surtir al país de gasolina - https://t.co/AIoxn6rD8Y #15Abr
TvesSonrie,Venezuela,#Efemérides📅|| Tal Día como hoy #15Abr en el año 1994 se declara como Monumento Histórico Nacional la Plaza Bolívar… https://t.co/DRIqwN7qjG
